"user_primary_key","video_min_date","video_max_date","video_days","video_use_time","video_n_life","video_kind_life","vido_n_finish","video_n_school","video_repeat_rate","video_finish_rate","video_school_rate","video_finish_time","video_kind_finish","video_finish_school","video_f_time_mean","video_f_repeat_rate","video_f_school_rate","video_use_time_s1","video_n_s1","video_kind_s1","video_finish_time_s1","video_finish_s1","video_kind_finish_s1","video_finish_time_mean_s1","video_use_time_s2","video_n_s2","video_kind_s2","video_finish_time_s2","video_finish_s2","video_kind_finish_s2","video_finish_time_mean_s2"
"7338147930641410578",2015-09-08,2015-09-17,9,542,3,2,1,3,0.667,0.333,1,290,1,1,290,1,1,NA,NA,NA,NA,NA,NA,NA,542,3,2,290,1,1,290
"7338248498448443195",2014-05-09,2014-05-09,0,79,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7347792764684442404",2015-03-17,2015-03-17,0,216,3,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,216,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7350028001107799966",2014-07-01,2014-07-01,0,33,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7354188918702316909",2014-11-18,2015-06-11,205,299,7,7,0,3,1,0,0.429,NA,NA,NA,NA,NA,NA,21,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7365388130378362724",2015-10-08,2015-10-08,0,199,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,2,2,NA,NA,NA,NA
"7367346451964916591",2015-06-04,2015-06-04,0,211,2,2,1,2,1,0.5,1,136,1,1,136,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7367844026111023453",2014-04-25,2014-10-28,186,65,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7371271631375110430",2015-01-23,2015-01-23,0,17,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7371614484067657895",2015-10-27,2015-10-27,0,37,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1,1,NA,NA,NA,NA
"7371817436468639745",2015-10-14,2015-10-14,0,251,2,2,1,2,1,0.5,1,182,1,1,182,1,1,NA,NA,NA,NA,NA,NA,NA,251,2,2,182,1,1,182
"7372131129015462440",2015-02-16,2015-02-16,0,296,2,2,1,0,1,0.5,0,129,1,0,129,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7375678535743806201",2015-10-08,2015-10-22,14,356,3,1,0,3,0.333,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,3,1,NA,NA,NA,NA
"7381007988820803393",2015-10-12,2015-10-12,0,55,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,1,NA,NA,NA,NA
"7381736728230806610",2015-07-10,2015-10-30,112,233,6,6,0,6,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,3,3,NA,NA,NA,NA
"7388284810802376208",2015-10-05,2015-10-05,0,48,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2,2,NA,NA,NA,NA
"7391514142095512430",2015-09-25,2015-10-22,27,2950,16,15,16,12,0.938,1,0.75,2950,15,12,184.375,0.938,0.75,NA,NA,NA,NA,NA,NA,NA,2950,16,15,2950,16,15,184.375
"7391714088192313518",2015-09-09,2015-09-09,0,946,3,3,3,3,1,1,1,946,3,3,315.333,1,1,NA,NA,NA,NA,NA,NA,NA,946,3,3,946,3,3,315.333333333333
"7393355031006167704",2015-05-26,2015-09-23,120,2868,10,10,4,10,1,0.4,1,2073,4,4,518.25,1,1,NA,NA,NA,NA,NA,NA,NA,2364,6,6,2073,4,4,518.25
"7395426614753739911",2015-05-05,2015-10-27,175,2218,14,14,8,13,1,0.571,0.929,1726,8,8,215.75,1,1,NA,NA,NA,NA,NA,NA,NA,1726,8,8,1726,8,8,215.75
"739646823180030302",2014-12-23,2014-12-23,0,26,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7397585513602321043",2015-09-07,2015-09-25,18,456,5,5,0,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,5,5,NA,NA,NA,NA
"7425300650169022756",2015-06-11,2015-10-16,127,2754,23,22,7,23,0.957,0.304,1,1253,6,7,179,0.857,1,NA,NA,NA,NA,NA,NA,NA,2737,22,21,1253,7,6,179
"7443775708948418695",2015-04-29,2015-04-29,0,6,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7446326548781705927",2015-03-20,2015-10-28,222,642,3,2,1,0,0.667,0.333,0,445,1,0,445,1,0,107,1,1,NA,NA,NA,NA,535,2,1,445,1,1,445
"7453093212299540050",2015-04-27,2015-06-02,36,252,2,2,1,1,1,0.5,0.5,211,1,0,211,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7453561074757163256",2015-03-05,2015-03-05,0,5,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7455178990250190138",2015-09-10,2015-10-29,49,4824,18,15,17,8,0.833,0.944,0.444,4741,15,7,278.882,0.882,0.412,NA,NA,NA,NA,NA,NA,NA,4817,17,15,4734,16,15,295.875
"7460305290328550769",2015-10-13,2015-10-13,0,16,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,2,2,NA,NA,NA,NA
"7462895152649041685",2014-12-02,2015-03-23,111,500,6,5,2,0,0.833,0.333,0,422,1,0,211,0.5,0,447,3,2,422,2,1,211,NA,NA,NA,NA,NA,NA,NA
"7471018070405448833",2015-06-22,2015-09-06,76,2703,11,11,8,0,1,0.727,0,2266,8,0,283.25,1,0,NA,NA,NA,NA,NA,NA,NA,1520,4,4,1520,4,4,380
"7486066645280377723",2015-07-01,2015-07-01,0,1086,3,3,2,0,1,0.667,0,947,2,0,473.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7487897625640199767",2014-05-08,2014-05-08,0,5,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7489508163133623117",2015-10-05,2015-10-05,0,60,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1,1,NA,NA,NA,NA
"7493732743727047883",2014-06-09,2015-05-14,339,2086,13,13,5,0,1,0.385,0,1416,5,0,283.2,1,0,1005,2,2,1005,2,2,502.5,NA,NA,NA,NA,NA,NA,NA
"7514760191689246502",2014-10-26,2014-10-26,0,61,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7523362043562700808",2014-05-14,2014-05-14,0,711,3,3,1,0,1,0.333,0,495,1,0,495,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7523951515870942529",2014-04-08,2015-10-10,550,99,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,1,NA,NA,NA,NA
"7524786764062930905",2015-04-28,2015-04-28,0,15,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7530147616979096517",2015-09-18,2015-09-18,0,163,2,2,1,2,1,0.5,1,119,1,1,119,1,1,NA,NA,NA,NA,NA,NA,NA,163,2,2,119,1,1,119
"753284203220181525",2015-10-21,2015-10-28,7,2428,15,14,15,15,0.933,1,1,2428,14,15,161.867,0.933,1,NA,NA,NA,NA,NA,NA,NA,2428,15,14,2428,15,14,161.866666666667
"7538273344322880021",2014-11-20,2015-10-15,329,2687,14,14,9,11,1,0.643,0.786,2461,9,7,273.444,1,0.778,NA,NA,NA,NA,NA,NA,NA,2156,11,11,2054,7,7,293.428571428571
"7549298014725569165",2014-06-06,2015-02-26,265,1069,6,6,4,0,1,0.667,0,965,4,0,241.25,1,0,371,3,3,322,2,2,161,NA,NA,NA,NA,NA,NA,NA
"755240198617087166",2015-10-16,2015-10-17,1,3291,8,7,7,0,0.875,0.875,0,3288,6,0,469.714,0.857,0,NA,NA,NA,NA,NA,NA,NA,3291,8,7,3288,7,6,469.714285714286
"7569568626428456144",2014-11-18,2015-06-18,212,691,9,9,2,6,1,0.222,0.667,384,2,1,192,1,0.5,148,1,1,148,1,1,148,NA,NA,NA,NA,NA,NA,NA
"7576791631018620679",2015-04-15,2015-04-15,0,7,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7578241564510760737",2015-07-02,2015-07-08,6,176,3,3,1,3,1,0.333,1,117,1,1,117,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7580787776295360923",2014-10-24,2015-10-20,361,272,4,4,0,3,1,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,3,3,NA,NA,NA,NA
"7588330672367629886",2014-10-13,2014-10-13,0,214,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7605145556789795449",2015-02-24,2015-02-24,0,1398,8,8,8,0,1,1,0,1398,8,0,174.75,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7606992531842330336",2015-09-05,2015-10-29,54,6689,24,21,24,14,0.875,1,0.583,6689,21,14,278.708,0.875,0.583,NA,NA,NA,NA,NA,NA,NA,6642,23,21,6642,23,21,288.782608695652
"7607942509760586046",2015-03-17,2015-10-16,213,811,12,11,2,7,0.917,0.167,0.583,127,1,2,63.5,0.5,1,383,5,5,NA,NA,NA,NA,233,5,4,127,2,1,63.5
"7611472883469679399",2015-10-28,2015-10-28,0,4,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA
"7634575038360545091",2015-04-18,2015-04-29,11,7828,32,28,30,0,0.875,0.938,0,7809,26,0,260.3,0.867,0,6186,26,22,6184,25,21,247.36,NA,NA,NA,NA,NA,NA,NA
"7640132262415764813",2015-02-02,2015-02-11,9,1869,5,5,1,0,1,0.2,0,1231,1,0,1231,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7647279848022663222",2015-10-28,2015-10-28,0,38,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2,2,NA,NA,NA,NA
"7666975098456609587",2015-04-15,2015-04-15,0,84,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,84,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7667705189967820350",2015-01-19,2015-06-04,136,14587,83,62,61,25,0.747,0.735,0.301,12113,44,11,198.574,0.721,0.18,7322,39,29,6242,32,24,195.0625,NA,NA,NA,NA,NA,NA,NA
"7669552804335491592",2014-04-16,2014-04-18,2,288,3,3,1,0,1,0.333,0,172,1,0,172,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7671860381131100097",2014-12-30,2014-12-30,0,31,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7676364692530807727",2014-03-04,2014-04-15,42,537,6,6,2,0,1,0.333,0,266,2,0,133,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7678984040833473399",2014-11-27,2015-03-31,124,1102,4,4,2,0,1,0.5,0,991,2,0,495.5,1,0,82,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7685883338042144378",2015-05-18,2015-10-14,149,590,6,6,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,1,1,NA,NA,NA,NA
"768608057254615809",2014-06-06,2015-02-24,263,889,9,9,2,0,1,0.222,0,371,2,0,185.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7692998909625330981",2015-05-07,2015-10-16,162,241,2,2,1,1,1,0.5,0.5,171,1,1,171,1,1,NA,NA,NA,NA,NA,NA,NA,171,1,1,171,1,1,171
"7702707333752102492",2014-09-29,2014-09-29,0,318,2,2,1,0,1,0.5,0,298,1,0,298,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7706124867968735251",2015-04-08,2015-04-15,7,955,3,3,3,0,1,1,0,955,3,0,318.333,1,0,955,3,3,955,3,3,318.333333333333,NA,NA,NA,NA,NA,NA,NA
"7732150133405428433",2014-12-07,2015-10-20,317,1733,12,8,5,8,0.667,0.417,0.667,1213,3,5,242.6,0.6,1,36,1,1,NA,NA,NA,NA,265,2,2,263,1,1,263
"7732380718572331241",2015-09-17,2015-09-24,7,158,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,2,2,NA,NA,NA,NA
"774641348632189395",2015-10-01,2015-10-01,0,43,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,1,1,NA,NA,NA,NA
"7751783080129758030",2014-10-01,2015-10-28,392,53989,278,254,231,5,0.914,0.831,0.018,47743,220,4,206.68,0.952,0.017,5497,29,28,5280,26,25,203.076923076923,17481,91,85,16939,87,84,194.701149425287
"775318113718903562",2014-12-19,2015-10-16,301,4283,12,12,11,5,1,0.917,0.417,4263,11,5,387.545,1,0.455,NA,NA,NA,NA,NA,NA,NA,2858,5,5,2858,5,5,571.6
"7756696051070769489",2015-09-30,2015-10-27,27,799,5,5,1,1,1,0.2,0.2,444,1,0,444,1,0,NA,NA,NA,NA,NA,NA,NA,799,5,5,444,1,1,444
"7779261116080464423",2015-09-04,2015-09-25,21,1128,4,4,3,4,1,0.75,1,1086,3,3,362,1,1,NA,NA,NA,NA,NA,NA,NA,1128,4,4,1086,3,3,362
"7797109359917487417",2015-10-27,2015-10-27,0,57,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,1,1,NA,NA,NA,NA
"7804464191958708887",2015-01-19,2015-01-19,0,22,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7819739262574383513",2015-10-22,2015-10-22,0,882,2,2,2,0,1,1,0,882,2,0,441,1,0,NA,NA,NA,NA,NA,NA,NA,882,2,2,882,2,2,441
"782779223693115961",2014-12-01,2014-12-01,0,1,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7830670678121061718",2015-02-23,2015-02-23,0,648,1,1,1,0,1,1,0,648,1,0,648,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7836291367018840308",2015-04-29,2015-04-29,0,4,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7841992293982619127",2015-10-16,2015-10-16,0,2584,7,7,3,7,1,0.429,1,1802,3,3,600.667,1,1,NA,NA,NA,NA,NA,NA,NA,2584,7,7,1802,3,3,600.666666666667
"7849226957032014975",2015-09-30,2015-09-30,0,458,16,16,0,16,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,16,16,NA,NA,NA,NA
"7850664452853701282",2014-04-08,2014-04-08,0,492,3,3,3,0,1,1,0,492,3,0,164,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7866239523186287405",2014-12-02,2014-12-02,0,1020,5,5,2,0,1,0.4,0,316,2,0,158,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7867924261730300690",2014-10-16,2015-03-26,161,4511,25,22,14,0,0.88,0.56,0,3223,13,0,230.214,0.929,0,997,7,5,789,5,4,157.8,NA,NA,NA,NA,NA,NA,NA
"7869888472295731619",2015-09-09,2015-10-01,22,2356,11,8,10,1,0.727,0.909,0.091,2128,8,1,212.8,0.8,0.1,NA,NA,NA,NA,NA,NA,NA,2356,11,8,2128,10,8,212.8
"7873357614783284568",2015-09-25,2015-10-20,25,462,2,2,1,2,1,0.5,1,435,1,1,435,1,1,NA,NA,NA,NA,NA,NA,NA,462,2,2,435,1,1,435
"7879874345392890285",2014-12-26,2014-12-26,0,396,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7890047416206982396",2015-09-10,2015-09-14,4,1137,5,5,5,3,1,1,0.6,1137,5,3,227.4,1,0.6,NA,NA,NA,NA,NA,NA,NA,1137,5,5,1137,5,5,227.4
"7891763502233237704",2015-04-28,2015-09-23,148,2572,16,16,2,11,1,0.125,0.688,994,2,2,497,1,1,NA,NA,NA,NA,NA,NA,NA,1821,4,4,994,2,2,497
"7891877806616935028",2015-10-16,2015-10-22,6,735,3,2,3,2,0.667,1,0.667,735,2,2,245,0.667,0.667,NA,NA,NA,NA,NA,NA,NA,735,3,2,735,3,2,245
"7893399048907264689",2015-10-14,2015-10-14,0,695,4,4,1,4,1,0.25,1,173,1,1,173,1,1,NA,NA,NA,NA,NA,NA,NA,695,4,4,173,1,1,173
"7893669967485072034",2015-10-23,2015-10-23,0,22,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,1,NA,NA,NA,NA
"7916007435876536775",2015-09-22,2015-10-06,14,183,2,2,0,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,2,2,NA,NA,NA,NA
"7916064098342810528",2015-01-27,2015-06-16,140,1291,4,4,1,2,1,0.25,0.5,508,1,1,508,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7923008669549935865",2015-02-17,2015-02-17,0,5284,13,13,13,0,1,1,0,5284,13,0,406.462,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7926113434213590852",2015-05-19,2015-09-23,127,1089,5,5,0,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,4,4,NA,NA,NA,NA
"7932850500131727014",2014-10-29,2014-10-29,0,28,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7952961659632813067",2015-03-03,2015-10-27,238,3069,16,15,9,8,0.938,0.562,0.5,2175,8,4,241.667,0.889,0.444,1847,8,7,1375,5,4,275,1020,7,7,800,4,4,200
"7958067749773166626",2015-07-30,2015-07-30,0,722,1,1,1,1,1,1,1,722,1,1,722,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796779148212140792",2015-05-12,2015-05-19,7,132,3,3,0,2,1,0,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7969695873320450020",2015-10-12,2015-10-12,0,39,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,1,1,NA,NA,NA,NA
"7972511589917690755",2015-04-10,2015-04-10,0,47,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,47,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7980170428088260938",2015-05-26,2015-10-22,149,1322,11,8,2,11,0.727,0.182,1,732,1,2,366,0.5,1,NA,NA,NA,NA,NA,NA,NA,87,3,3,NA,NA,NA,NA
"7989557295229575827",2015-10-08,2015-10-08,0,699,3,3,0,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,3,3,NA,NA,NA,NA
"800084504328666928",2015-09-09,2015-10-20,41,624,6,6,1,6,1,0.167,1,286,1,1,286,1,1,NA,NA,NA,NA,NA,NA,NA,624,6,6,286,1,1,286
"800608646938996304",2014-10-20,2014-11-13,24,721,4,4,2,0,1,0.5,0,629,2,0,314.5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8013827073561176207",2015-04-24,2015-06-15,52,473,3,3,1,1,1,0.333,0.333,428,1,0,428,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8015876165683911229",2015-10-15,2015-10-15,0,379,2,2,2,2,1,1,1,379,2,2,189.5,1,1,NA,NA,NA,NA,NA,NA,NA,379,2,2,379,2,2,189.5
"8018165039166812403",2015-10-16,2015-10-16,0,169,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,1,1,NA,NA,NA,NA
"802202434702254994",2015-04-02,2015-10-26,207,21254,95,78,85,67,0.821,0.895,0.705,20051,74,60,235.894,0.871,0.706,64,1,1,NA,NA,NA,NA,19067,86,69,18185,79,68,230.189873417722
"8028022988400946165",2014-12-05,2015-03-13,98,1030,7,5,4,0,0.714,0.571,0,713,4,0,178.25,1,0,1007,6,4,713,4,4,178.25,NA,NA,NA,NA,NA,NA,NA
"8029744146897243717",2014-06-03,2015-02-26,268,1479,8,7,4,0,0.875,0.5,0,1155,3,0,288.75,0.75,0,340,3,3,132,1,1,132,NA,NA,NA,NA,NA,NA,NA
"8032376158649930346",2015-10-23,2015-10-23,0,36,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,1,1,NA,NA,NA,NA
"8036662815402140505",2015-04-09,2015-10-29,203,548,5,5,1,4,1,0.2,0.8,190,1,1,190,1,1,12,1,1,NA,NA,NA,NA,287,2,2,NA,NA,NA,NA
"8037225809148396589",2015-04-24,2015-05-29,35,362,2,2,0,1,1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8050461795596138888",2015-05-21,2015-10-27,159,2450,16,12,8,12,0.75,0.5,0.75,1811,8,4,226.375,1,0.5,NA,NA,NA,NA,NA,NA,NA,1167,6,6,1167,6,6,194.5
"8055249303693751984",2014-12-11,2015-10-22,315,10416,67,60,38,17,0.896,0.567,0.254,8060,35,15,212.105,0.921,0.395,2766,24,22,1965,12,12,163.75,3668,15,14,3668,15,14,244.533333333333
"806406116991237660",2015-10-01,2015-10-15,14,270,4,4,0,4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,4,4,NA,NA,NA,NA
"8068781496395683125",2014-09-30,2015-04-29,211,118,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8071590123458473238",2015-09-10,2015-10-29,49,4516,17,14,16,8,0.824,0.941,0.471,4419,14,7,276.188,0.875,0.438,NA,NA,NA,NA,NA,NA,NA,4473,16,14,4376,15,14,291.733333333333
"8073142701191622896",2015-04-24,2015-10-22,181,2526,19,17,11,16,0.895,0.579,0.842,1994,11,11,181.273,1,1,NA,NA,NA,NA,NA,NA,NA,2109,16,14,1994,11,11,181.272727272727
"8077017005130449608",2014-11-20,2015-07-15,237,2732,12,11,5,0,0.917,0.417,0,2172,4,0,434.4,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8078794343286852390",2015-09-04,2015-10-26,52,8314,44,37,37,44,0.841,0.841,1,7686,34,37,207.73,0.919,1,NA,NA,NA,NA,NA,NA,NA,8314,44,37,7686,37,34,207.72972972973
"8079530210096366935",2014-11-28,2014-11-28,0,160,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8080040998708801552",2015-05-12,2015-08-24,104,5562,15,15,12,0,1,0.8,0,5252,12,0,437.667,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8080197296849205424",2014-05-08,2015-04-28,355,3545,19,19,7,0,1,0.368,0,1564,7,0,223.429,1,0,354,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8107796381270258503",2014-10-23,2015-10-20,362,942,5,4,1,1,0.8,0.2,0.2,211,1,0,211,1,0,73,1,1,NA,NA,NA,NA,38,1,1,NA,NA,NA,NA
"8109593398124664182",2015-04-10,2015-10-01,174,134,5,5,0,4,1,0,0.8,NA,NA,NA,NA,NA,NA,20,1,1,NA,NA,NA,NA,114,4,4,NA,NA,NA,NA
"812394131055264874",2014-11-04,2015-10-18,348,8330,46,37,27,23,0.804,0.587,0.5,6808,24,13,252.148,0.889,0.481,992,6,6,724,3,3,241.333333333333,5998,27,20,5656,22,19,257.090909090909
"8132279208130270521",2015-09-18,2015-09-18,0,153,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,1,1,NA,NA,NA,NA
"813386134417604675",2015-06-24,2015-06-24,0,222,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8134113050593111033",2014-05-13,2014-05-13,0,74,2,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813730850019768720",2015-09-11,2015-09-11,0,72,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,1,1,NA,NA,NA,NA
"8142909387208849403",2014-05-12,2015-08-18,463,1348,6,6,4,2,1,0.667,0.333,1155,4,1,288.75,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814791876531344421",2015-03-05,2015-03-05,0,325,3,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,325,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8169308907475564838",2014-09-25,2015-10-28,398,79028,407,386,349,16,0.948,0.857,0.039,72441,338,15,207.567,0.968,0.043,12825,71,68,10945,61,59,179.426229508197,15708,82,78,15558,80,78,194.475
"8169650013995652198",2015-10-14,2015-10-14,0,21,1,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,NA,NA,NA,NA
"8175240327491348785",2014-07-03,2014-07-18,15,931,7,5,3,0,0.714,0.429,0,653,3,0,217.667,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
