user_primary_key_hash,pre_exam,post_exam
-3796541360795854193,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3796637436047285674,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3797806838330667917,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3808395480249808983,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3809101268028329684,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3809892371186895981,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3810045237849297031,2015-05-08 18:04:23.80889 UTC,2015-10-30 09:01:24.40038 UTC
-3812877408219488313,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3813993760333680994,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3815550738460200438,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3817204900284411789,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3818566252172753999,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3821052243157600216,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3824488488215643304,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3837362306222624531,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3839677833378012860,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-3844428001358811471,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3845109247758361880,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3847675821159589813,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3849712841629690453,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3851867796897114157,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3852006755728289968,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-385295188950703867,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3853899039934714364,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-385614725261210140,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3861209314960017455,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3861732081882589542,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3867077401709159121,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3867706394559747354,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3875261163556142918,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3877300120386844777,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3877654841056007888,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3879054237188985484,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3886461755658248957,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3898523610361677457,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-389903497534173116,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3900763971096916940,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3901746255499842497,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3904139706412866609,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3906058330541219240,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3906596323239071788,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3908539525832092239,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3925292981178297271,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3927293288743690023,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3928235945901527878,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3931181575353761391,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3934281703371286339,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3938017771178433403,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3939403415808592958,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3941752068945083137,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3945283028801879192,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3949329356990328692,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3949558185291010297,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3958115475424291735,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3962185160892917407,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3963789801110252982,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3967278675682971594,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3971116884675800937,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3972017249623138130,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3975761887717148130,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3980880038837744851,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3986773791087352419,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3989659366217517277,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3989861421609393287,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-3990211136966970111,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-3992668642031266163,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3992919889522252197,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-399568775592993414,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-3996261618058341481,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-3998965836518029769,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3999174533580609055,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-3999540060823069274,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-3999631892069564777,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4002754877043795996,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4004547700280487046,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-4005674716018578692,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4006648774510861842,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4007792253664573117,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4007958540920535344,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4008104199817896516,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4027098954681002589,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4028113906179880202,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4029191876834332644,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4029291702266919506,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4035171203912808081,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4036773717751942179,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4039733232759266175,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4040478160991790532,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4044125589084361404,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4044133866942114553,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4044140346918710796,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4046396467833500363,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4054352622676004208,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4055652063810609204,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4057875211194953815,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4059181350721650241,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4066878994559312392,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4067235687890395071,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4068515471814492872,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4068800406147843118,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4071907997416063164,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4072006662622760078,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4075640571682756213,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-407876752852023581,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4079218632737836128,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4079921145373883289,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4080239822300164340,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4081870295389855598,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-408796618151026296,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4089025830250391431,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-409125410262820611,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4094058867932447283,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4098235760540857836,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4102201423248141615,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-410650692864137017,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4107473051318835817,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4107798231670611673,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4111304600413751044,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4111814835290994502,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4113534862684424206,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4114246692385388692,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4116113260928755703,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4121647224426930939,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4125640286672482901,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4130699969882718027,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4130862238211076001,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4132889158856482317,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4137127670960907833,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4145474600475057856,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4145618675593043218,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4152491568977837312,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4153981328890990342,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4155068946050045355,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4156148903592290984,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4156536867373147724,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-415857063777605109,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4160151223689648479,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4160370060239885121,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4174401033546261364,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4176613341185638959,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4183979011958235432,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4190984566721575832,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4191359336537979773,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4192295195130678776,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4193389399054238584,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4195071798295792943,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4198610479909061015,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4198948262153801717,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4203685219370951788,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-4205477842422051748,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4210581502090625055,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4215629229926530547,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4217263289972740012,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4220068434457012118,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4220327299047997305,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-422866542707195552,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4228861989989052734,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4230014714017811803,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4232462602987270251,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-423334305991917037,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-423973528556758330,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4244057141726823567,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4247753536185938468,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4252846543908120142,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4254099506697909704,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4266123512132716729,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4268716148226672062,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4272171956648773140,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4277164713745499298,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4282905196914961847,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4287240162821981311,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4290679142796479634,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4293999313614182820,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4301108205018819200,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4302127342366938015,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-430520412692798362,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4310611520957134965,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4313334857302754702,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4317383784168723527,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4320092922880233520,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4320959595264656660,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4327216404412847734,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4333938754895636420,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4336522796239276671,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4337023599435726920,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4339599276410361447,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4339963118376705430,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4341940458571026899,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4342298382730160294,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4349094640355544927,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4351658740089939682,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4352124557007318021,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4359676687405291668,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4367198305773316695,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4373276426712962253,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4376509257891703935,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4378692871367046956,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4378863711604827276,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4378914716326107446,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4385793462719399590,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4386319667986651898,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4389600352358032869,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4396322997872747680,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4396833762409664665,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4398325366442819645,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4399672992774713813,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4400549021646132437,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4406122960659266149,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4409797699689299775,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-441167534488230588,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4412797635090972235,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4413040349076931918,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4415461985192901731,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4417300548174181568,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4419682063064735213,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4422859839774527675,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4425479447833740408,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4427144673129030012,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4427302907905295594,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-443447857258407007,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4434924895924491752,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4441943688004191635,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4443064969603715686,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4444589515420043011,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4446844822758920412,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4450340107835407981,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4450777204285396882,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4452749688322683431,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4454015969991919132,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4457868357602813697,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4458656896945207304,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-447276837136987548,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4472927107979248351,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4477969636411767883,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4480542032571695373,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4485189588872593865,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4485653612235199111,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4490935915556948066,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4496125377245021810,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4496155741772658066,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4498123247732841891,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4503119713922778806,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-4507433083520720524,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4509858897869320569,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4510766799626569832,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-45124985936346140,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4513537396471081571,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4517734561484480881,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4520301714854339251,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4522662829087446705,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4529714920989107606,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4534172453903031443,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-453459065334260979,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4535259651554101729,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4535742270367238525,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4535856965954113627,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-453627777514830979,2015-04-24 18:03:16.57849 UTC,2015-10-30 09:00:20.56732 UTC
-4537611439976865427,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4537776088779597095,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4539528587814939437,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4540158700187622464,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-454058950429097055,2015-04-24 18:11:34.09751 UTC,2015-10-30 09:06:48.43213 UTC
-4541264487841520532,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4541381851978934724,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4542018206669584111,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4544670287497207051,2015-04-24 07:49:04.43762 UTC,2015-10-30 09:02:53.15014 UTC
-4545943580514816369,2015-04-24 18:13:00.26311 UTC,2015-10-30 09:08:06.65825 UTC
-4546622867439443275,2015-04-24 18:10:03.69168 UTC,2015-10-30 09:05:29.91257 UTC
-4549969509953857865,2015-04-24 18:07:53.76365 UTC,2015-10-30 09:04:24.15186 UTC
-4552319384296515256,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
-4552605320121490134,2015-04-24 07:46:45.63111 UTC,2015-10-30 09:01:24.40038 UTC
