user_primary_key,point_2015
4334577129931532380,60003
5438739220995244700,1385
6906931639441148077,2718
7200242190249103033,2264
7241515772109761293,4919
7804464191958708887,13705
8173452385409058658,632
8391544017924567146,164129
854146931617643066,11059
-5177688901022640826,33750
-5337568255653378171,26250
4725601961568359728,30000
-1691732243759791824,
-2248467620542177679,13168
-2768493107674742759,
-3962185160892917407,
-3986773791087352419,
-6375617915768419126,
-6688880434421673974,
-6941997493879093759,
-7545205739534185340,150
-8345020621784110610,
139490693487303936,
1571415379273047952,
2349687736740558093,2100
2942835017794520443,
3857970157555521909,
3891141085297900229,
4698037961204585750,
5090825661842126460,
5979153783458814100,
6045594520102985752,
6146592127941748953,9300
6516301618914297542,6825
6828589177361703428,1239
695436165897767669,14039
7270568104384659784,
7420968251244985101,17056
7482612954285811819,
8129637430168204248,
9124710168504021586,
970537180440728597,
-102242605380371657,8630
-1047910102923304583,16476
-2249044050652621070,6150
-2322860496055891434,118360
-2754121672443249237,14757
-2947590220867704439,39333
-2992852529673409349,30113
-3812877408219488313,14185
-4496155741772658066,49744
-4840011707543770413,31363
-5026397028509279997,54523
-5807455025029562918,31333
-5854984396948859873,79799
-7548125862352325095,225
1335966810415994034,3309
1478257645643033,675
1622739970927269050,5877
5066359336201794040,9586
5867862723524574347,20034
6005960578376952624,37598
6058217983152487626,2424
6176577097181607687,12820
6476974739385072736,130
6515476504153477,27803
7000655013397610558,19652
7610919665633432106,7530
776236947797553284,11914
8304392037659285444,9157
8340518918820624889,450
9175607332250099764,0
-1604486382783344290,825
-492329833342458518,8725
-5414767362292879083,600
-8427039168058499673,8314
-973924600037320232,38712
1455268240201826871,6106
1547801806179365176,11955
3654111884647508059,17850
4864059789272461264,11634
5089093629826844158,164389
5483007666856069556,31945
6901317895823496078,5609
8902269197030582431,13836
9201557037046030473,43305
-2106469692889665236,16290
-2117204509038559154,47000
-2464659522026547873,0
-385614725261210140,6683
-4419682063064735213,8912
-5032989318250964594,6522
-585710235198041839,18378
-6642879001316766109,1927
-6823153246051528648,3632
-7347099621434999090,11564
-7820823831429183658,5913
-7995695620419029790,7711
-8063756874950090652,7044
-8217821289934771925,4663
-838410829788518820,10676
-974793435836387823,12406
1538001167594181242,30589
2050770863036015980,2067
2116439710444700506,4869
2666565150480487978,150
5758843305981004516,1419
5966744976012698005,57652
6445547570802989566,8091
6447157095446574320,6089
672515393448911896,6007
6876058108849108997,3864
7011729642778353436,5275
7366408580871642692,56081
7477917639848816865,4731
7554070586634492429,18155
-1604023111020420164,2575
-220641632927754740,21825
2440203827997293546,24600
7455178990250190138,27750
-2302728200909328765,
-2803976305478167108,
-3061756765636518112,
-3399314338536394117,
-4778789890833274005,10084
-5290375430633561306,11585
-5351183219380530244,
-5362708926819238058,
-5524780267345640007,
-5575640972676998104,1884
-6393441396523023947,
-6907826719973166016,13590
-705415108102684024,
1126625589989955907,
1337848245770627595,
1796823868706473198,
3205345073790717875,
3919934701306575165,
4330476416945402544,
5345711770155264099,3781
5496307865155711063,
5727450388734589290,
7017616563292352931,
7132438392246942567,12225
734710422184839543,179
7360731347215442915,
7450258600385608422,
7501562897464825116,
7863230357186121738,
8189852516163723351,
8630293627618553819,
8855742802343291172,
-11009409510197952,7774
-1256264877026138905,38655
-2811281074199985429,139764
-4125640286672482901,94969
-4174401033546261364,19923
-472653596930348472,58811
-5238619563394534857,77063
-5667293436280134842,15191
-5992131699020950362,225
-6121798081657662726,17531
-6567386287154438861,37200
-6732554902237171241,15773
-7290375083485258954,28821
-8865174546662458164,836
1362613084826573567,18187
1851443683170288686,59179
1983421022485979230,36586
2941707601125961960,19879
3434362624349694820,35469
3442425770603022309,3890
4039416044611179998,19603
4847299058299645694,33548
5355633325792834248,0
5418138485051150260,6734
5741126900989694122,40653
6495993767363924897,20764
6623986261796266393,13177
7217831566544686231,11210
7692998909625330981,43271
772142958357805842,13750
7867924261730300690,27061
7980170428088260938,38591
8003527862413031244,36486
8164277745615951060,15850
8644296518465132485,37692
8648641651830643596,39848
8716235367721902989,39133
893736497849186669,19310
-2245212967185326953,8185
-3267313236654902351,29635
-3421708538889305606,11725
-3541803377497586176,148
-4757172745075651865,27112
-7770906714132843068,30975
-7968792063628377950,975
-8344669335069824412,9938
1294884822949424258,27511
2426493020778813461,18900
2753033541911258133,1359
508913574203179579,11231
5980379852178806825,21300
679494081918470342,15165
8032376158649930346,8481
8033002575236662724,17449
8175240327491348785,94061
869415855839308959,2250
-155186315156055838,2250
-1865386230159171521,1737
-1953539485286626101,10670
-3180838382011834885,4922
-3886461755658248957,12208
-4215629229926530547,4206
-5237150906526004113,39182
-5877832337611276158,30460
-5927902726973245496,4234
-6169156381042073874,4500
-8812554703578337820,5892
1253893883346571430,1650
179492282511102183,7568
2807832289461337799,27903
30006517123943717,3993
3317946177490378546,43937
4008375766466859852,12608
4614436632807195017,24816
5367339794137484300,450
5999036721768218529,2730
6053522736819170312,6054
7702707333752102492,785
8406052317722688363,8219
8437966915646217936,1111
8973779859601897295,2475
9126185989489706369,8622
-3776657064456769845,29250
-6178981443070953424,1135
-7171765984856316909,117
2793844708040302837,932
2944988383009643445,9900
-1429006294384175247,
-2421768270078996900,825
-2594496975862847785,
-2852213968230584818,2961
-5954715318523607622,
-6119430751351334298,57648
-6213500299468191144,10786
-7904303115408279587,
-844643901162767251,
-8960106184203669064,
-8980212826982997380,
1241712158600968917,
1586243288249523285,
1651934622448357777,
1745534157273384044,27414
2048209459934736694,
2300913713875720474,
2478358958946954949,
2744316325485206968,
5176048085142500403,
5523308899404511473,
6379694502279907840,
6443577047006366754,
7059019828096354178,
8180308169332610595,
-1922980560638865585,107303
-2611405129638601809,19015
-280408960494665642,20580
-2873874405693848728,50752
-3043720693127227839,5896
-4068515471814492872,2100
-4613708968811863511,17504
-4663042009805299896,16270
-5200157040168665677,238909
-5291348723797405880,38265
-5346655701339750748,8912
-5799138277403309776,5447
-5977824145799466629,9734
-7373546146334778966,19985
-8394684856023027098,1389
-8974341311919668005,12993
-900000755868204604,6262
2111908304304910220,18204
2185922283763691926,19986
2578280649977617510,16000
3051759330239818907,8397
326899099322118676,59067
3732035870744773013,100484
4154188494523181109,50246
4777492888484918930,63506
5254570251741501820,7062
5693061588371662571,52886
5799083154252890541,72235
6241859312748583127,14650
6657179806963086908,52204
6689686945179979063,8113
7138252103952484411,3175
7147323654978059171,18464
8060810816437274676,28987
8247377061339671888,3666
8457308981713418950,33225
-1058760904998211066,8025
-2501335371813760310,23034
-2762615515588930993,53454
-4005674716018578692,4545
-4079921145373883289,18645
-6920239193858847845,32517
-8056800564067134366,12645
-8085490931257586694,4110
-8199363968974978433,11116
-889003830035805600,9525
-9145728579974925112,3682
-9193917518355134779,43219
1195842007176550909,66505
1728440268357104118,825
272937177910182397,27650
5149934466129166524,1170
6297261128628498860,9148
7329878892440639322,12707
7453093212299540050,63481
8636535484125698538,1069
976269376685179834,31067
-1269116521117295013,1614
-1619345864843685444,9271
-1624047203483126532,1547
-3109336152700033945,1975
-3352440605189101993,37493
-3587604631758859524,16934
-3680575408028252832,10920
-3928235945901527878,14
-3949558185291010297,402
-4320092922880233520,11067
-4714173659027554300,3121
-7129751767279157397,3494
-8485414540669658589,450
-8738662923699220995,25901
-998137160506839148,28920
1925179471487112488,2931
2242435970890637173,13016
2716099550489074294,8308
321288625872592802,10100
3223204709221432327,3777
354843567635016385,3945
3889409511478770099,7625
4072159989041186623,3965
4385692740487425519,3367
5037036208315031467,4300
5168508200108254166,3944
5525024944477625112,2925
6073275015270505019,715
6668846310710168338,20897
6979485120962794926,4170
7594327103651006225,2100
9047636373737037471,17163
9154254906624661992,11421
-1946502054744517223,7313
-161408932472249590,
-1795118518923794835,
-2468427746950089866,
-2544916325679321709,
-298980668784603990,75
-4454015969991919132,
-5362223053310605096,
-5752533063605254025,
-6548813810955134195,2925
-7392052609470397036,
-7556106963856250800,
-7982561649941890406,
1982676378524407907,
3071774417753154769,
3300239918908827566,
4426707907294670536,
4840171627750905532,
484584824242732929,
5439192665963709198,
6074313401244535451,
6571603206400288149,
6692093678918276490,5610
6844477351398937691,
6927958745472398558,
7682802536969107742,
8017102385619095080,
-1039698400584513425,1743
-1165686023318091103,11794
-4079218632737836128,64588
-4584803044355953530,10553
-4883961601920849439,99611
-5199835601191020488,6071
-5448289781531405302,13677
-5703505664599317366,104463
-575937017936968478,19508
-6498741676530344152,9548
-6658559111970215344,18756
-6908527826885553802,66410
-7431392201108215935,25719
-8142290798509611674,3640
-8233238555014148229,25116
-8252282734275084582,76913
-8348525787842486313,8333
-8960666325335048334,15064
-9147408057692077287,48089
1105566512722989396,53687
1873068553281655786,15745
2322313336882456253,21322
2573436509916402773,8820
3450852945412482125,12656
4289007457896684134,14180
4776737186150154383,104535
5069650077671462036,11818
5527771362361283815,11837
5602116971338953219,27644
7156631097183334302,18504
7210874781863616601,9365
7232708677075350751,29477
7462895152649041685,21533
7569568626428456144,17596
-2777751139834258610,19124
-5036568033873811885,33841
-6258676863256276868,10112
-7440199107638487487,2445
1277866490832454648,9351
2121524910982683284,28485
2527251001404582953,19382
2672466320566564648,7768
2818845629032847007,3836
2881914211416879877,28417
3810163720370325202,34560
4238671100507572307,45596
4610446581783869625,13446
6133240854904090128,1548
6606676513335020500,42952
7182006638059234895,40870
-1312578494212419997,26655
-2230289989129547018,2640
-2479898489666446449,4176
-4845664355725788489,3150
-512269467903811541,1429
-573372060174928446,2655
-713759098919391387,7866
-7340391769093483949,375
-7398102319139675377,6543
-7970579124172192997,16265
-8579238317564167607,11803
-8973114610040854014,8990
-8975861739985272741,11520
1476951637166675084,37416
2182616360860907627,420
2336477863051535812,20587
3033934593813545650,450
335520690790137499,6806
3360157870441965783,3433
3414224951167615576,445
4711299189071531737,7553
5111774926947150353,2514
6289804984537187356,12722
6490597576413963189,29768
6848986524778387057,49866
7142878783057217947,8462
7443775708948418695,9744
7486066645280377723,80554
8005126963973500921,6440
-4687359806349145796,28500
1973682020577640515,921
3213717902363074889,2250
3895011492831745214,279
-230258383107140132,
-2411700613497816068,
-4767949204031613113,
-5227135938523238058,
-5253239312801042088,
-5275930789123982083,
-5401829173978048317,
-7440107308270552530,
-7529576601143133152,
-8719090586456682275,
2419551280830771889,
3196668272322802953,10281
343211389939886430,
4448465767884542069,
5191608858216074749,
5383384605109807173,
5656883105843398217,
6700505555813739175,
7829533671200376801,
7928473919180284037,
8396063926487322818,
9121903813374673763,
